"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue","Year","Date"
"6345",2015,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.7159132028,2014,2014-10-01
"6346",2015,10,919,"Lake Powell","Powell",42,"Total Release","cfs",301461.0713,2014,2014-10-01
"6347",2015,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.5979393152,2014,2014-10-01
"6348",2015,10,921,"Lake Mead","Mead",42,"Total Release","cfs",237879.79179,2014,2014-10-01
"6349",2015,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.47182768615,2014,2014-10-01
"6350",2015,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.031924803,2014,2014-11-01
"6351",2015,11,919,"Lake Powell","Powell",29,"Inflow","cfs",211595.26252,2014,2014-11-01
"6352",2015,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.41969308266,2014,2014-11-01
"6353",2015,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",213502.93771,2014,2014-11-01
"6354",2015,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.42347690138,2014,2014-11-01
"6355",2015,11,919,"Lake Powell","Powell",42,"Total Release","cfs",391621.66252,2014,2014-11-01
"6356",2015,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7767702398,2014,2014-11-01
"6357",2015,11,921,"Lake Mead","Mead",42,"Total Release","cfs",350416.45832,2014,2014-11-01
"6358",2015,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6950409091,2014,2014-11-01
"6359",2015,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.024949585361,2014,2014-12-01
"6360",2015,12,919,"Lake Powell","Powell",29,"Inflow","cfs",234550.04316,2014,2014-12-01
"6361",2015,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.46522322635,2014,2014-12-01
"6362",2015,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",206040.74938,2014,2014-12-01
"6363",2015,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.40867586646,2014,2014-12-01
"6364",2015,12,919,"Lake Powell","Powell",42,"Total Release","cfs",435788.8209,2014,2014-12-01
"6365",2015,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8643745209,2014,2014-12-01
"6366",2015,12,921,"Lake Mead","Mead",42,"Total Release","cfs",248615.66665,2014,2014-12-01
"6367",2015,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.4931219836,2014,2014-12-01
"6368",2016,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.007679224034,2016,2016-01-01
"6369",2016,1,919,"Lake Powell","Powell",29,"Inflow","cfs",218399.21658,2016,2016-01-01
"6370",2016,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.43318852882,2016,2016-01-01
"6371",2016,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",151255.88276,2016,2016-01-01
"6372",2016,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.30001166815,2016,2016-01-01
"6373",2016,1,919,"Lake Powell","Powell",42,"Total Release","cfs",432250.8333,2016,2016-01-01
"6374",2016,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8573570256,2016,2016-01-01
"6375",2016,1,921,"Lake Mead","Mead",42,"Total Release","cfs",333546.87509,2016,2016-01-01
"6376",2016,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6615805786,2016,2016-01-01
"6377",2016,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.008121065246,2016,2016-02-01
"6378",2016,2,919,"Lake Powell","Powell",29,"Inflow","cfs",246976.535,2016,2016-02-01
"6379",2016,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.4898708131,2016,2016-02-01
"6380",2016,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",199588.29239,2016,2016-02-01
"6381",2016,2,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.39587760431,2016,2016-02-01
"6382",2016,2,919,"Lake Powell","Powell",42,"Total Release","cfs",353001.3,2016,2016-02-01
"6383",2016,2,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7001678683,2016,2016-02-01
"6384",2016,2,921,"Lake Mead","Mead",42,"Total Release","cfs",352499.71433,2016,2016-02-01
"6385",2016,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6991729874,2016,2016-02-01
"6386",2016,3,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.013687236641,2016,2016-03-01
"6387",2016,3,919,"Lake Powell","Powell",29,"Inflow","cfs",244875.9091,2016,2016-03-01
"6388",2016,3,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.48570428217,2016,2016-03-01
"6389",2016,3,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",278811.41005,2016,2016-03-01
"6390",2016,3,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.55301436655,2016,2016-03-01
"6391",2016,3,919,"Lake Powell","Powell",42,"Total Release","cfs",349840.60742,2016,2016-03-01
"6392",2016,3,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6938987257,2016,2016-03-01
"6393",2016,3,921,"Lake Mead","Mead",42,"Total Release","cfs",507993.2503,2016,2016-03-01
"6394",2016,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0075899175,2016,2016-03-01
"6395",2016,4,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.021500134999,2016,2016-04-01
"6396",2016,4,919,"Lake Powell","Powell",29,"Inflow","cfs",343230.18395,2016,2016-04-01
"6397",2016,4,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.6807871414,2016,2016-04-01
"6398",2016,4,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",410355.77343,2016,2016-04-01
"6399",2016,4,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.8139288066,2016,2016-04-01
"6400",2016,4,919,"Lake Powell","Powell",42,"Total Release","cfs",335382.5601,2016,2016-04-01
"6401",2016,4,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6652216066,2016,2016-04-01
"6402",2016,4,921,"Lake Mead","Mead",42,"Total Release","cfs",532119.1252,2016,2016-04-01
"6403",2016,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0554428928,2016,2016-04-01
"6404",2016,5,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.026242450317,2016,2016-05-01
"6405",2016,5,919,"Lake Powell","Powell",29,"Inflow","cfs",970477.9591,2016,2016-05-01
"6406",2016,5,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.9249149595,2016,2016-05-01
"6407",2016,5,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1156740.4305,2016,2016-05-01
"6408",2016,5,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.2943611853,2016,2016-05-01
"6409",2016,5,919,"Lake Powell","Powell",42,"Total Release","cfs",353039.69822,2016,2016-05-01
"6410",2016,5,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7002440291,2016,2016-05-01
"6411",2016,5,921,"Lake Mead","Mead",42,"Total Release","cfs",447024.8336,2016,2016-05-01
"6412",2016,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8866608267,2016,2016-05-01
"6413",2016,6,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.04566651904,2016,2016-06-01
"6414",2016,6,919,"Lake Powell","Powell",29,"Inflow","cfs",1319911.9732,2016,2016-06-01
"6415",2016,6,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.6180072214,2016,2016-06-01
"6416",2016,6,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1465680.8794,2016,2016-06-01
"6417",2016,6,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.9071356286,2016,2016-06-01
"6418",2016,6,919,"Lake Powell","Powell",42,"Total Release","cfs",403296.4191,2016,2016-06-01
"6419",2016,6,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7999267809,2016,2016-06-01
"6420",2016,6,921,"Lake Mead","Mead",42,"Total Release","cfs",463802.9166,2016,2016-06-01
"6421",2016,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9199396698,2016,2016-06-01
"6422",2016,7,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.057590193,2016,2016-07-01
"6423",2016,7,919,"Lake Powell","Powell",29,"Inflow","cfs",405321.48344,2016,2016-07-01
"6424",2016,7,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.80394343829,2016,2016-07-01
"6425",2016,7,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",299732.6487,2016,2016-07-01
"6426",2016,7,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.59451103888,2016,2016-07-01
"6427",2016,7,919,"Lake Powell","Powell",42,"Total Release","cfs",479076.0489,2016,2016-07-01
"6428",2016,7,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9502334848,2016,2016-07-01
"6429",2016,7,921,"Lake Mead","Mead",42,"Total Release","cfs",418996.2499,2016,2016-07-01
"6430",2016,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8310669424,2016,2016-07-01
"6431",2016,8,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05588906233,2016,2016-08-01
"6432",2016,8,919,"Lake Powell","Powell",29,"Inflow","cfs",217869.01596,2016,2016-08-01
"6433",2016,8,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.43213689124,2016,2016-08-01
"6434",2016,8,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",127724.06388,2016,2016-08-01
"6435",2016,8,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.253336986251,2016,2016-08-01
"6436",2016,8,919,"Lake Powell","Powell",42,"Total Release","cfs",453533.9891,2016,2016-08-01
"6437",2016,8,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8995715489,2016,2016-08-01
"6438",2016,8,921,"Lake Mead","Mead",42,"Total Release","cfs",353312.62507,2016,2016-08-01
"6439",2016,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7007853722,2016,2016-08-01
"6440",2016,9,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05033798256,2016,2016-09-01
"6441",2016,9,919,"Lake Powell","Powell",29,"Inflow","cfs",232454.74325,2016,2016-09-01
"6442",2016,9,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.46106725898,2016,2016-09-01
"6443",2016,9,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",141575.46505,2016,2016-09-01
"6444",2016,9,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.28081083993,2016,2016-09-01
"6445",2016,9,919,"Lake Powell","Powell",42,"Total Release","cfs",352357.867,2016,2016-09-01
"6446",2016,9,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6988916364,2016,2016-09-01
"6447",2016,9,921,"Lake Mead","Mead",42,"Total Release","cfs",354160.91664,2016,2016-09-01
"6448",2016,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7024679337,2016,2016-09-01
"6449",2016,10,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03362955411,2015,2015-10-01
"6450",2016,10,919,"Lake Powell","Powell",29,"Inflow","cfs",342678.82293,2015,2015-10-01
"6451",2016,10,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.6796935329,2015,2015-10-01
"6452",2016,10,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",269978.35164,2015,2015-10-01
"6453",2016,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.53549425092,2015,2015-10-01
"6454",2016,10,919,"Lake Powell","Powell",42,"Total Release","cfs",302621.87654,2015,2015-10-01
"6455",2016,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.600241739,2015,2015-10-01
"6456",2016,10,921,"Lake Mead","Mead",42,"Total Release","cfs",291498.79171,2015,2015-10-01
"6457",2016,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.5781794219,2015,2015-10-01
"6458",2016,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03249928906,2015,2015-11-01
"6459",2016,11,919,"Lake Powell","Powell",29,"Inflow","cfs",255206.41951,2015,2015-11-01
"6460",2016,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.50619455108,2015,2015-11-01
"6461",2016,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",212433.86086,2015,2015-11-01
"6462",2016,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.42135641805,2015,2015-11-01
"6463",2016,11,919,"Lake Powell","Powell",42,"Total Release","cfs",290859.22623,2015,2015-11-01
"6464",2016,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.576910862,2015,2015-11-01
"6465",2016,11,921,"Lake Mead","Mead",42,"Total Release","cfs",318106.83343,2015,2015-11-01
"6466",2016,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6309557028,2015,2015-11-01
"6467",2016,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.025526273221,2015,2015-12-01
"6468",2016,12,919,"Lake Powell","Powell",29,"Inflow","cfs",198346.70854,2015,2015-12-01
"6469",2016,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.39341495898,2015,2015-12-01
"6470",2016,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",134142.30768,2015,2015-12-01
"6471",2016,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.26606738699,2015,2015-12-01
"6472",2016,12,919,"Lake Powell","Powell",42,"Total Release","cfs",432231,2015,2015-12-01
"6473",2016,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8573176852,2015,2015-12-01
"6474",2016,12,921,"Lake Mead","Mead",42,"Total Release","cfs",312051.33339,2015,2015-12-01
"6475",2016,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.61894479339,2015,2015-12-01
"6476",2017,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.007654656869,2017,2017-01-01
"6477",2017,1,919,"Lake Powell","Powell",29,"Inflow","cfs",209434.58578,2017,2017-01-01
"6478",2017,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.41540744269,2017,2017-01-01
"6479",2017,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",181001.12281,2017,2017-01-01
"6480",2017,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.35901049162,2017,2017-01-01
"6481",2017,1,919,"Lake Powell","Powell",42,"Total Release","cfs",443815.8929,2017,2017-01-01
"6482",2017,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8802959862,2017,2017-01-01
"6483",2017,1,921,"Lake Mead","Mead",42,"Total Release","cfs",251960.12505,2017,2017-01-01
"6484",2017,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.49975561988,2017,2017-01-01
"6485",2017,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.008084131589,2017,2017-02-01
"6486",2017,2,919,"Lake Powell","Powell",29,"Inflow","cfs",284901.24176,2017,2017-02-01
"6487",2017,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.5650933721,2017,2017-02-01
"6488",2017,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",279959.65484,2017,2017-02-01
"6489",2017,2,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.55529187734,2017,2017-02-01
"6490",2017,2,919,"Lake Powell","Powell",42,"Total Release","cfs",358305.1196,2017,2017-02-01
"6491",2017,2,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7106878405,2017,2017-02-01
"6492",2017,2,921,"Lake Mead","Mead",42,"Total Release","cfs",245900.12499,2017,2017-02-01
"6493",2017,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.487735785,2017,2017-02-01
"6494",2017,3,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.013787299538,2017,2017-03-01
"6495",2017,3,919,"Lake Powell","Powell",29,"Inflow","cfs",451190.93493,2017,2017-03-01
"6496",2017,3,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8949241682,2017,2017-03-01
"6497",2017,3,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",560496.71347,2017,2017-03-01
"6498",2017,3,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.1117290179,2017,2017-03-01
"6499",2017,3,919,"Lake Powell","Powell",42,"Total Release","cfs",364217.94067,2017,2017-03-01
"6500",2017,3,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7224157491,2017,2017-03-01
"6501",2017,3,921,"Lake Mead","Mead",42,"Total Release","cfs",459408.20827,2017,2017-03-01
"6502",2017,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9112228929,2017,2017-03-01
"6503",2017,4,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.022804479688,2017,2017-04-01
"6504",2017,4,919,"Lake Powell","Powell",29,"Inflow","cfs",753061.2823,2017,2017-04-01
"6505",2017,4,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.4936752702,2017,2017-04-01
"6506",2017,4,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",810836.4712,2017,2017-04-01
"6507",2017,4,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.6082706863,2017,2017-04-01
"6508",2017,4,919,"Lake Powell","Powell",42,"Total Release","cfs",313866.35228,2017,2017-04-01
"6509",2017,4,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6225448309,2017,2017-04-01
"6510",2017,4,921,"Lake Mead","Mead",42,"Total Release","cfs",484481.6666,2017,2017-04-01
"6511",2017,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9609553719,2017,2017-04-01
"6512",2017,5,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.029141359204,2017,2017-05-01
"6513",2017,5,919,"Lake Powell","Powell",29,"Inflow","cfs",1169926.3059,2017,2017-05-01
"6514",2017,5,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.3205149867,2017,2017-05-01
"6515",2017,5,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1198518.3083,2017,2017-05-01
"6516",2017,5,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.3772263965,2017,2017-05-01
"6517",2017,5,919,"Lake Powell","Powell",42,"Total Release","cfs",328920.60605,2017,2017-05-01
"6518",2017,5,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6524045074,2017,2017-05-01
"6519",2017,5,921,"Lake Mead","Mead",42,"Total Release","cfs",462072.20817,2017,2017-05-01
"6520",2017,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9165068595,2017,2017-05-01
"6521",2017,6,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05089799361,2017,2017-06-01
"6522",2017,6,919,"Lake Powell","Powell",29,"Inflow","cfs",1351090.7994,2017,2017-06-01
"6523",2017,6,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.6798495198,2017,2017-06-01
"6524",2017,6,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1570432.6955,2017,2017-06-01
"6525",2017,6,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",3.1149078264,2017,2017-06-01
"6526",2017,6,919,"Lake Powell","Powell",42,"Total Release","cfs",377637.0905,2017,2017-06-01
"6527",2017,6,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7490322454,2017,2017-06-01
"6528",2017,6,921,"Lake Mead","Mead",42,"Total Release","cfs",435819.00023,2017,2017-06-01
"6529",2017,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8644343799,2017,2017-06-01
"6530",2017,7,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06399101219,2017,2017-07-01
"6531",2017,7,919,"Lake Powell","Powell",29,"Inflow","cfs",448362.65186,2017,2017-07-01
"6532",2017,7,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.88931435026,2017,2017-07-01
"6533",2017,7,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",541053.90375,2017,2017-07-01
"6534",2017,7,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.073164768,2017,2017-07-01
"6535",2017,7,919,"Lake Powell","Powell",42,"Total Release","cfs",428612.5818,2017,2017-07-01
"6536",2017,7,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8501406579,2017,2017-07-01
"6537",2017,7,921,"Lake Mead","Mead",42,"Total Release","cfs",446165.5835,2017,2017-07-01
"6538",2017,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8849565291,2017,2017-07-01
"6539",2017,8,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06282962551,2017,2017-08-01
"6540",2017,8,919,"Lake Powell","Powell",29,"Inflow","cfs",249651.32742,2017,2017-08-01
"6541",2017,8,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.49517618672,2017,2017-08-01
"6542",2017,8,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",224633.35667,2017,2017-08-01
"6543",2017,8,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.4455537652,2017,2017-08-01
"6544",2017,8,919,"Lake Powell","Powell",42,"Total Release","cfs",453808.5646,2017,2017-08-01
"6545",2017,8,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9001161613,2017,2017-08-01
"6546",2017,8,921,"Lake Mead","Mead",42,"Total Release","cfs",344478.75026,2017,2017-08-01
"6547",2017,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6832636365,2017,2017-08-01
"6548",2017,9,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05667468321,2017,2017-09-01
"6549",2017,9,919,"Lake Powell","Powell",29,"Inflow","cfs",206498.50836,2017,2017-09-01
"6550",2017,9,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.40958381833,2017,2017-09-01
"6551",2017,9,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",98585.93279,2017,2017-09-01
"6552",2017,9,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.19554234607,2017,2017-09-01
"6553",2017,9,919,"Lake Powell","Powell",42,"Total Release","cfs",334298.34401,2017,2017-09-01
"6554",2017,9,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6630710952,2017,2017-09-01
"6555",2017,9,921,"Lake Mead","Mead",42,"Total Release","cfs",302270.41668,2017,2017-09-01
"6556",2017,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.5995446285,2017,2017-09-01
"6557",2017,10,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03457880175,2016,2016-10-01
"6558",2017,10,919,"Lake Powell","Powell",29,"Inflow","cfs",240641.14431,2016,2016-10-01
"6559",2017,10,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.47730474895,2016,2016-10-01
"6560",2017,10,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",192086.52994,2016,2016-10-01
"6561",2017,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.3809980758,2016,2016-10-01
"6562",2017,10,919,"Lake Powell","Powell",42,"Total Release","cfs",302765.10478,2016,2016-10-01
"6563",2017,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6005258273,2016,2016-10-01
"6564",2017,10,921,"Lake Mead","Mead",42,"Total Release","cfs",260942.875,2016,2016-10-01
"6565",2017,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.51757264461,2016,2016-10-01
"6566",2017,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03272659965,2016,2016-11-01
"6567",2017,11,919,"Lake Powell","Powell",29,"Inflow","cfs",196168.00477,2016,2016-11-01
"6568",2017,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.38909356299,2016,2016-11-01
"6569",2017,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",192970.53422,2016,2016-11-01
"6570",2017,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.38275147294,2016,2016-11-01
"6571",2017,11,919,"Lake Powell","Powell",42,"Total Release","cfs",378334.06962,2016,2016-11-01
"6572",2017,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7504146835,2016,2016-11-01
"6573",2017,11,921,"Lake Mead","Mead",42,"Total Release","cfs",378864.79163,2016,2016-11-01
"6574",2017,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7514673554,2016,2016-11-01
"6575",2017,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.025522446098,2016,2016-12-01
"6576",2017,12,919,"Lake Powell","Powell",29,"Inflow","cfs",184657.80468,2016,2016-12-01
"6577",2017,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.36626341427,2016,2016-12-01
"6578",2017,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",151459.45297,2016,2016-12-01
"6579",2017,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.30041544387,2016,2016-12-01
"6580",2017,12,919,"Lake Powell","Powell",42,"Total Release","cfs",452911.232,2016,2016-12-01
"6581",2017,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8983363284,2016,2016-12-01
"6582",2017,12,921,"Lake Mead","Mead",42,"Total Release","cfs",273384.37509,2016,2016-12-01
"6583",2017,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.54225,2016,2016-12-01
"6584",2018,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.009034638132,2018,2018-01-01
"6585",2018,1,919,"Lake Powell","Powell",29,"Inflow","cfs",223082.65625,2018,2018-01-01
"6586",2018,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.44247799569,2018,2018-01-01
"6587",2018,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",131933.2385,2018,2018-01-01
"6588",2018,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.26168576228,2018,2018-01-01
"6589",2018,1,919,"Lake Powell","Powell",42,"Total Release","cfs",433748.9409,2018,2018-01-01
"6590",2018,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8603284778,2018,2018-01-01
"6591",2018,1,921,"Lake Mead","Mead",42,"Total Release","cfs",226540.875,2018,2018-01-01
"6592",2018,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.44933727318,2018,2018-01-01
"6593",2018,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.009567162747,2018,2018-02-01
"6594",2018,2,919,"Lake Powell","Powell",29,"Inflow","cfs",194958.8582,2018,2018-02-01
"6595",2018,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.38669525606,2018,2018-02-01
"6596",2018,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",135857.1232,2018,2018-02-01
